Senior Java Engineer (~3500$ - Hybrid working)	11th Floor, TNR Tower, No 54A Nguyen Chi Thanh, Lang Thuong Ward, Dong Da, Ha Noi	MONEY FORWARD VIETNAM CO.,LTD	https://itviec.com/viec-lam-it/senior-java-engineer-3500-hybrid-working-money-forward-vietnam-co-ltd-2812?lab_feature=preview_jd_page
Java Backend Developer (Spring) ~ Up to 1800$	Tòa nhà Sunshine Center, 16 Phạm Hùng, Nam Tu Liem, Ha Noi	Unicloud Group	https://itviec.com/viec-lam-it/java-backend-developer-spring-up-to-1800-unicloud-group-3347?lab_feature=preview_jd_page
Java Backend Developer (Spring) ~ Up to 1800$	Block 5, Lô I-3B-1, Đường N6, Khu công nghệ cao, Phường Tân Phú- Thành phố Thủ Đức, District 9, Ho Chi Minh	Unicloud Group	https://itviec.com/viec-lam-it/java-backend-developer-spring-up-to-1800-unicloud-group-3347?lab_feature=preview_jd_page
Senior Java Developer (Spring, J2EE) ~ $2500	3rd floor, The Nine Tower, no.9 Pham Van Dong Street, Cau Giay District, Hanoi, Vietnam, Cau Giay, Ha Noi	GEM Corporation	https://itviec.com/viec-lam-it/senior-java-developer-spring-j2ee-2500-gem-corporation-3750?lab_feature=preview_jd_page
Java Developers (OOP, Oracle)	Thái Nam Building, 22D Dương Đình Nghệ, Yên Hoà, Cau Giay, Ha Noi	FORTNA	https://itviec.com/viec-lam-it/java-developers-oop-oracle-fortna-3346?lab_feature=preview_jd_page
Java Developer (Network/Spring boot/Microservices)	Leadvisors Tower, Level 15, 643 Pham Van Dong Street, Co Nhue Ward, Bac Tu Liem, Ha Noi	HCL Vietnam Company Limited	https://itviec.com/viec-lam-it/java-developer-network-spring-boot-microservices-hcl-vietnam-company-limited-4811?lab_feature=preview_jd_page
Java Developer (Network/Spring boot/Microservices)	Level 11, Five Star Tower, 28Bis Mac Dinh Chi Street, Da Kao Ward, District 1, Ho Chi Minh	HCL Vietnam Company Limited	https://itviec.com/viec-lam-it/java-developer-network-spring-boot-microservices-hcl-vietnam-company-limited-4811?lab_feature=preview_jd_page
[HN] Java/ Golang Developer	BIDV Tower, 194 Tran Quang Khai, Hoan Kiem, Ha Noi	OnePay	https://itviec.com/viec-lam-it/hn-java-golang-developer-onepay-3716?lab_feature=preview_jd_page
Fullstack Devs (.NET, Java, Angular)	Tòa nhà D5C đường Trần Thái Tông, Cau Giay, Ha Noi	B&T Technology	https://itviec.com/viec-lam-it/fullstack-devs-net-java-angular-b-t-technology-2137?lab_feature=preview_jd_page
Remote Senior Android Developer (Java, Kotlin)	Remote, Thu Duc City, Ho Chi Minh	Huttons Asia Pte Ltd	https://itviec.com/viec-lam-it/remote-senior-android-developer-java-json-huttons-asia-pte-ltd-0424?lab_feature=preview_jd_page
Remote Senior Android Developer (Java, Kotlin)	Remote, Ba Dinh, Ha Noi	Huttons Asia Pte Ltd	https://itviec.com/viec-lam-it/remote-senior-android-developer-java-json-huttons-asia-pte-ltd-0424?lab_feature=preview_jd_page
Technical Leader (Java; Spring)	135 Xã Đàn, Phường Kim Liên, Dong Da, Ha Noi	ATOMI DIGITAL	https://itviec.com/viec-lam-it/technical-leader-java-spring-atomi-digital-0826?lab_feature=preview_jd_page
HN – Tech lead (Java, Reactjs, SQL, Agile)	Tòa nhà MB Bank, 18 Lê Văn Lương, HN , Cau Giay, Ha Noi	ATI JSC	https://itviec.com/viec-lam-it/hn-tech-lead-java-reactjs-sql-agile-ati-jsc-5642?lab_feature=preview_jd_page
HN – Tech lead (Java, Reactjs, SQL, Agile)	Tòa nhà MB bank, 21 Cát Linh, HN , Dong Da, Ha Noi	ATI JSC	https://itviec.com/viec-lam-it/hn-tech-lead-java-reactjs-sql-agile-ati-jsc-5642?lab_feature=preview_jd_page
Senior Software Engineering (Java, Spring)	C5 Building Tower, D’Capitale Tower, 119 Tran Duy Hung, Cau Giay, Ha Noi	Techcombank	https://itviec.com/viec-lam-it/senior-software-engineering-java-spring-techcombank-5257?lab_feature=preview_jd_page
Technical Owner (Team Leader/Java/JavaScript/OOP/Cloud)	90 Nguyễn Tuân, Thanh Xuan, Ha Noi	YODY Fashion	https://itviec.com/viec-lam-it/technical-owner-team-leader-java-javascript-oop-cloud-yody-fashion-3918?lab_feature=preview_jd_page
Tech Lead (Fullstack, Java , ReactJS) - 2500$	Tòa 319 BQP, số 63 Lê Văn Lương, Cau Giay, Ha Noi	ETC Technology Systems	https://itviec.com/viec-lam-it/tech-lead-fullstack-java-reactjs-etc-technology-systems-4208?lab_feature=preview_jd_page
Java Backend - 13T LƯƠNG - UPTO 2500$	Số 2, Ngõ 15, Đường Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội, Cau Giay, Ha Noi	Viettel Post (A Member of Viettel Group)	https://itviec.com/viec-lam-it/java-backend-13t-luong-upto-2500-viettel-post-a-member-of-viettel-group-5645?lab_feature=preview_jd_page
10 Chuyên gia phần mềm (Python/PHP/Java, HTML, SQL)	Tầng 8, Nhà E, Nhà Khách La Thành, 226 phố Vạn Phúc, Liễu Giai, Ba Dinh, Ha Noi	WVB Vietnam	https://itviec.com/viec-lam-it/10-chuyen-gia-phan-mem-web-php-java-python-html-sql-wvb-vietnam-0117?lab_feature=preview_jd_page
Java Developer	Floor 1 - 2 - 6, Sunshine Center, 16 Pham Hung street, My Dung ward, Nam Tu Liem, Ha Noi	Kien Long Bank	https://itviec.com/viec-lam-it/java-developer-kien-long-bank-2717?lab_feature=preview_jd_page
3 Java Dev (Spring, MySQL)~$2000 NET	GHTK Building, đường Phạm Hùng, phường Mễ Trì, quận Nam Từ Liêm, thành phố Hà Nội, Nam Tu Liem, Ha Noi	Giao Hàng Tiết Kiệm	https://itviec.com/viec-lam-it/3-java-dev-spring-mysql-2000-net-giao-hang-tiet-kiem-1724?lab_feature=preview_jd_page
Senior FullStack Developer (Java, ReactJS)	89 Lang Ha, Dong Da, Ha Noi	VPBank	https://itviec.com/viec-lam-it/senior-fullstack-developer-java-reactjs-vpbank-2938?lab_feature=preview_jd_page
Senior Java/ fullstack	16th floor - No 8 Ton That Thuyet Street - My Dinh 2 Ward, Nam Tu Liem, Ha Noi	VISSOFT JSC	https://itviec.com/viec-lam-it/senior-java-fullstack-vissoft-jsc-2953?lab_feature=preview_jd_page
2 Java Developer (Oracle, Spring)	Tầng 14, Tòa Handico Phạm Hùng,, Nam Tu Liem, Ha Noi	VNPT EPAY	https://itviec.com/viec-lam-it/2-java-developer-oracle-spring-vnpt-epay-5404?lab_feature=preview_jd_page
Software Developer (Java/.NET/JavaScript)	Tầng 12B tòa nhà Machinco, 444 Hoàng Hoa Thám, Thụy Khuê, Tay Ho, Ha Noi	GrapeCity	https://itviec.com/viec-lam-it/software-developer-java-net-javascript-grapecity-0817?lab_feature=preview_jd_page
Senior Java Developer (Spring, SQL) Upto 45M	12nd Floor, Mipec Tower, 229 Tay Son Street, Dong Da, Ha Noi	LKO Việt Nam	https://itviec.com/viec-lam-it/senior-backend-java-developer-spring-lko-viet-nam-0935?lab_feature=preview_jd_page
Senior Java Developer (Spring) (Upto 850M/Year)	Leadvisors Tower, Level 15, 643 Pham Van Dong Street, Co Nhue Ward, Bac Tu Liem, Ha Noi	HCL Vietnam Company Limited	https://itviec.com/viec-lam-it/senior-java-developer-spring-upto-850m-year-hcl-vietnam-company-limited-4100?lab_feature=preview_jd_page
Senior Java Developer (Spring) (Upto 850M/Year)	Level 11, Five Star Tower, 28Bis Mac Dinh Chi Street, Da Kao Ward, District 1, Ho Chi Minh	HCL Vietnam Company Limited	https://itviec.com/viec-lam-it/senior-java-developer-spring-upto-850m-year-hcl-vietnam-company-limited-4100?lab_feature=preview_jd_page
Backend Developer (Java, C#, Spring)	số 90 phố Trung Kính, phường Yên Hòa, Cau Giay, Ha Noi	INDTI TECHNOLOGY SERVICES AND TRADING CO., LTD	https://itviec.com/viec-lam-it/backend-developer-java-c-spring-indti-technology-services-and-trading-co-ltd-3802?lab_feature=preview_jd_page
Software Developer (Java, Spring, ReactJS)	141 Hoàng Quốc Việt, Cau Giay, Ha Noi	Dream Cargo	https://itviec.com/viec-lam-it/software-developer-java-spring-reactjs-dream-cargo-2328?lab_feature=preview_jd_page
5 Backend Developers (Java, Spring)	57 Lý Thường Kiệt, Hoan Kiem, Ha Noi	Ngân hàng TMCP Tiên Phong | TPBank 	https://itviec.com/viec-lam-it/5-backend-developers-java-spring-ngan-hang-tmcp-tien-phong-tpbank-2907?lab_feature=preview_jd_page
CVCC Ứng dụng Core & Thẻ (Java/.NET)	57 Lý Thường Kiệt, Hoan Kiem, Ha Noi	Ngân hàng TMCP Tiên Phong | TPBank 	https://itviec.com/viec-lam-it/cvcc-ung-dung-core-the-java-net-ngan-hang-tmcp-tien-phong-tpbank-2759?lab_feature=preview_jd_page
Mobile Developer (iOS, Android, Java)	Tầng 8, tòa Sannam, phố Duy Tân, Dịch Vọng Hậu, Cau Giay, Ha Noi	Babiuni	https://itviec.com/viec-lam-it/mobile-developer-ios-android-java-babiuni-3411?lab_feature=preview_jd_page
Backend Java Developer (Java/Spring/MySQL)	Phòng 606, Tầng 6, Tháp B, Toà HongKong Tower, 243A Đê La Thành, Phường Láng Thượng, Quận Đống Đa, Thành Phố Hà Nội, Dong Da, Ha Noi	Credito Asia	https://itviec.com/viec-lam-it/backend-java-developer-java-spring-mysql-credito-asia-3443?lab_feature=preview_jd_page
PARTTIME Giảng viên PYTHON/JAVA/REACTJS	128 Hồ Tùng Mậu, Cau Giay, Ha Noi	VIỆN CÔNG NGHỆ THÔNG TIN T3H	https://itviec.com/viec-lam-it/parttime-giang-vien-python-java-reactjs-vien-cong-nghe-thong-tin-t3h-3649?lab_feature=preview_jd_page
Fresher/Junior Backend Developer ( Java, Spring, SQL)	11th Floor, Peakview Tower, 36 Hoang Cau Street, Dong Da, Ha Noi	VNtravel Group	https://itviec.com/viec-lam-it/fresher-junior-backend-developer-java-spring-sql-vntravel-group-1302?lab_feature=preview_jd_page
Senior Fullstack Developer (Java/JavaScript) Upto $3000	206A Nguyen Trai,Trung Van, Nam Tu Liem, Ha Noi	Axlehire	https://itviec.com/viec-lam-it/senior-fullstack-developer-java-javascript-typescript-axlehire-1717?lab_feature=preview_jd_page
Senior Java Developer (Spring)	Coninco Tower 4 Tôn Thất Tùng, Dong Da, Ha Noi	8Seneca	https://itviec.com/viec-lam-it/senior-java-developer-spring-8seneca-3621?lab_feature=preview_jd_page
Middle/Senior Backend Developer (Java Developer)	 Tầng 15, tòa nhà MB – 21 Cát Linh, phường Cát Linh, Dong Da, Ha Noi	MB Ageas Life	https://itviec.com/viec-lam-it/middle-senior-backend-developer-java-developer-mb-ageas-life-4907?lab_feature=preview_jd_page
Senior System Developer (Java, Kotlin, ReactJS)	Tầng 19, tòa nhà Peakview Tower, 36 Hoàng Cầu, Đống Đa, Hà Nội, Dong Da, Ha Noi	Scandinavian Software Park	https://itviec.com/viec-lam-it/senior-system-developer-java-kotlin-reactjs-scandinavian-software-park-2512?lab_feature=preview_jd_page
3 Android Mobile Apps (Java, Kotlin) Up to $1600	Tầng 31, tòa Keangnam Hanoi Landmark 72, Lô E6, Đường Phạm Hùng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội, Nam Tu Liem, Ha Noi	Extreme Việt Nam	https://itviec.com/viec-lam-it/3-android-mobile-apps-java-kotlin-up-to-1800-extreme-viet-nam-4929?lab_feature=preview_jd_page
Java Developer	Tasco Building, HH2-2 Phạm Hùng, Nam Từ Liêm, Hà Nội, Nam Tu Liem, Ha Noi	VETC Viet Nam Joint Stock Company	https://itviec.com/viec-lam-it/java-developer-vetc-viet-nam-joint-stock-company-3733?lab_feature=preview_jd_page
Team Leader/ Senior Java Engineer	519 Kim Ma, Ba Dinh, Ha Noi	Toshiba Software Development (Viet Nam) Co, Ltd	https://itviec.com/viec-lam-it/team-leader-senior-java-engineer-toshiba-software-development-viet-nam-co-ltd-4138?lab_feature=preview_jd_page
Big Data Engineer with Java skill (up to 900M VNĐ/year)	Level 11, Five Star Tower, 28Bis Mac Dinh Chi Street, Da Kao Ward, District 1, Ho Chi Minh	HCL Vietnam Company Limited	https://itviec.com/viec-lam-it/big-data-engineer-with-java-skill-up-to-900m-vnd-year-hcl-vietnam-company-limited-3929?lab_feature=preview_jd_page
Big Data Engineer with Java skill (up to 900M VNĐ/year)	Leadvisors Tower, Level 15, 643 Pham Van Dong Street, Co Nhue Ward, Bac Tu Liem, Ha Noi	HCL Vietnam Company Limited	https://itviec.com/viec-lam-it/big-data-engineer-with-java-skill-up-to-900m-vnd-year-hcl-vietnam-company-limited-3929?lab_feature=preview_jd_page
Java Developer (3-4 years)	Level 11, Five Star Tower, 28Bis Mac Dinh Chi Street, Da Kao Ward, District 1, Ho Chi Minh	HCL Vietnam Company Limited	https://itviec.com/viec-lam-it/java-developer-3-4-years-hcl-vietnam-company-limited-1850?lab_feature=preview_jd_page
Java Developer (3-4 years)	Leadvisors Tower, Level 15, 643 Pham Van Dong Street, Co Nhue Ward, Bac Tu Liem, Ha Noi	HCL Vietnam Company Limited	https://itviec.com/viec-lam-it/java-developer-3-4-years-hcl-vietnam-company-limited-1850?lab_feature=preview_jd_page
Senior Solution Architect (Java, J2EE, Spring, MVC)	Tòa nhà Ocean Park, Số 1 Đào Duy Anh, Dong Da, Ha Noi	Vua Nệm	https://itviec.com/viec-lam-it/senior-solution-architect-java-j2ee-spring-mvc-vua-nem-4347?lab_feature=preview_jd_page
Senior Backend Developer (Java) Up to $1700	521 Kim Ma, Ba Dinh, Ha Noi	Kofax Vietnam	https://itviec.com/viec-lam-it/senior-backend-developer-java-up-to-1700-kofax-vietnam-0639?lab_feature=preview_jd_page
Full Stack Developer (Java/Kotlin, ReactJS)	29A Nguyen Dinh Chieu, District 1, Ho Chi Minh	GFT Technologies Vietnam	https://itviec.com/viec-lam-it/full-stack-developer-java-kotlin-reactjs-gft-technologies-vietnam-1536?lab_feature=preview_jd_page
Full Stack Developer (Java/Kotlin, ReactJS)	174 Thai Ha, Dong Da, Ha Noi	GFT Technologies Vietnam	https://itviec.com/viec-lam-it/full-stack-developer-java-kotlin-reactjs-gft-technologies-vietnam-1536?lab_feature=preview_jd_page
Backend Golang Team Leader (PHP/Java)	Level 11, Five Star Tower, 28Bis Mac Dinh Chi Street, Da Kao Ward, District 1, Ho Chi Minh	HCL Vietnam Company Limited	https://itviec.com/viec-lam-it/backend-golang-team-leader-php-java-hcl-vietnam-company-limited-1313?lab_feature=preview_jd_page
Backend Golang Team Leader (PHP/Java)	Leadvisors Tower, Level 15, 643 Pham Van Dong Street, Co Nhue Ward, Bac Tu Liem, Ha Noi	HCL Vietnam Company Limited	https://itviec.com/viec-lam-it/backend-golang-team-leader-php-java-hcl-vietnam-company-limited-1313?lab_feature=preview_jd_page
Android Developer (Java, Kotlin) $1,200 - $2,000	Level 22, ICON4 Tower - near Dai hoc Giao thong van tai, Cau Giay, Ha Noi	MOBILE HEALTH VIETNAM	https://itviec.com/viec-lam-it/android-developer-1-200-2-000-java-kotlin-mobile-health-vietnam-4936?lab_feature=preview_jd_page
03 Junior Android Developer (Java, Kotlin)	317 Truong Chinh, Thanh Xuan, Ha Noi	ZYYX Việt Nam	https://itviec.com/viec-lam-it/03-junior-android-developer-java-kotlin-zyyx-viet-nam-2758?lab_feature=preview_jd_page
5 Jr/Mid Java Developer (Spring/SQL)	Tầng 8, tòa nhà Kim Ánh, 78 Duy Tân, Cau Giay, Ha Noi	Goline Corporation	https://itviec.com/viec-lam-it/5-jr-mid-java-developer-spring-sql-goline-corporation-5140?lab_feature=preview_jd_page
Khối CNTT - VTT- 10 BigData Engineers (Java, Scala)	Keangnam Landmark Tower 72, Pham Hung, Nam Tu Liem, Hanoi, Nam Tu Liem, Ha Noi	Viettel Group	https://itviec.com/viec-lam-it/khoi-cntt-vtt-10-bigdata-engineers-java-scala-viettel-group-3526?lab_feature=preview_jd_page
Khối CNTT - Kỹ sư ATTT hệ thống ứng dụng (Java, Python)	Keangnam Landmark Tower 72, Pham Hung, Nam Tu Liem, Hanoi, Nam Tu Liem, Ha Noi	Viettel Group	https://itviec.com/viec-lam-it/khoi-cntt-vtt-ky-su-attt-he-thong-ung-dung-viettel-group-2311?lab_feature=preview_jd_page
Khối CNTT - VTT- Java Engineer (Spring, Oracle)	Keangnam Landmark Tower 72, Pham Hung, Nam Tu Liem, Hanoi, Nam Tu Liem, Ha Noi	Viettel Group	https://itviec.com/viec-lam-it/khoi-cntt-vtt-java-engineer-spring-oracle-viettel-group-2029?lab_feature=preview_jd_page
Java Devs- Middle/Senior (Spring Boot, Jquery, SQL)	266 Doi Can, Ba Dinh, Ha Noi	DTS Software Vietnam	https://itviec.com/viec-lam-it/java-devs-middle-senior-spring-boot-jquery-sql-dts-software-vietnam-1812?lab_feature=preview_jd_page
05 Java Backend Developer $1500 - $3000	Handico Tower, Pham Hung, Nam Tu Liem, Ha Noi	SmartOSC	https://itviec.com/viec-lam-it/05-java-backend-developer-1500-3000-smartosc-1851?lab_feature=preview_jd_page
05 Java Backend Developer $1500 - $3000	Tuoi Tre building, 60A Hoang Van Thu, Phu Nhuan, Ho Chi Minh	SmartOSC	https://itviec.com/viec-lam-it/05-java-backend-developer-1500-3000-smartosc-1851?lab_feature=preview_jd_page
Backend Golang Team Leader (PHP/Java)	Level 11, Five Star Tower, 28Bis Mac Dinh Chi Street, Da Kao Ward, District 1, Ho Chi Minh	HCL Vietnam Company Limited	https://itviec.com/viec-lam-it/backend-golang-team-leader-php-java-hcl-vietnam-company-limited-1019?lab_feature=preview_jd_page
Backend Golang Team Leader (PHP/Java)	Leadvisors Tower, Level 15, 643 Pham Van Dong Street, Co Nhue Ward, Bac Tu Liem, Ha Noi	HCL Vietnam Company Limited	https://itviec.com/viec-lam-it/backend-golang-team-leader-php-java-hcl-vietnam-company-limited-1019?lab_feature=preview_jd_page
Java Developer	Friendship Tower, 31 Le Duan, Ben Nghe Ward, District 1, Ho Chi Minh	KBTG Vietnam	https://itviec.com/viec-lam-it/java-developer-all-levels-kbtg-vietnam-0433?lab_feature=preview_jd_page
Java Developer	Remotely, Other, Ha Noi	KBTG Vietnam	https://itviec.com/viec-lam-it/java-developer-all-levels-kbtg-vietnam-0433?lab_feature=preview_jd_page
QA Engineer (Automation/Manual)	5 Dien Bien Phu, Ba Dinh, Ha Noi	CodeLink	https://itviec.com/viec-lam-it/qa-engineer-automation-manual-codelink-5721?lab_feature=preview_jd_page
QA Engineer (Automation/Manual)	Tran Phu street, Hai Chau, Da Nang	CodeLink	https://itviec.com/viec-lam-it/qa-engineer-automation-manual-codelink-5721?lab_feature=preview_jd_page
Software Automation Tester	521 Kim Ma, Ba Dinh, Ha Noi	Kofax Vietnam	https://itviec.com/viec-lam-it/software-automation-tester-kofax-vietnam-2500?lab_feature=preview_jd_page
.NET Software Engineer - Up to $1700	521 Kim Ma, Ba Dinh, Ha Noi	Kofax Vietnam	https://itviec.com/viec-lam-it/net-software-engineer-up-to-1700-kofax-vietnam-2122?lab_feature=preview_jd_page
Senior Automation Tester	Số 6 Quang Trung, phường Trần Hưng Đạo, Hoan Kiem, Ha Noi	Techcombank	https://itviec.com/viec-lam-it/senior-automation-tester-techcombank-4052?lab_feature=preview_jd_page
Data Analyst (Java, Python, C++)	Cụm Công Nghiệp Liên Phương, Xã Liên Phương, Thuong Tin, Ha Noi	CÔNG TY CP ĐẦU TƯ LIÊN DOANH VIỆT ANH	https://itviec.com/viec-lam-it/data-analyst-java-python-c-cong-ty-cp-dau-tu-lien-doanh-viet-anh-3818?lab_feature=preview_jd_page
FULLSTACK DEV (Java, JavaScript)	Tầng 05, Toà nhà W1, Vinhomes Westpoint, đường Phạm Hùng, Phường Mễ Trì, Quận Nam Từ Liêm, Thành phố Hà Nội, Nam Tu Liem, Ha Noi	Laetoli	https://itviec.com/viec-lam-it/fullstack-dev-java-javascript-laetoli-5414?lab_feature=preview_jd_page
Mobile Developer (Android/iOS/Kotlin/Java/Native Ap)	36 Hoàng Cầu, Dong Da, Ha Noi	ABBANK	https://itviec.com/viec-lam-it/02-mobile-developers-java-android-kotlin-abbank-0604?lab_feature=preview_jd_page
Golang Backend Dev - onsite Malaysia/Philippines	G - Office, 19 Cao Thang, Quarter 2, District 3, Ho Chi Minh	eLotus	https://itviec.com/viec-lam-it/golang-backend-dev-onsite-malaysia-philippines-elotus-4232?lab_feature=preview_jd_page
Golang Backend Dev - onsite Malaysia/Philippines	., Other, Ha Noi	eLotus	https://itviec.com/viec-lam-it/golang-backend-dev-onsite-malaysia-philippines-elotus-4232?lab_feature=preview_jd_page
CVC/CVCC/CV Quản Trị Dữ Liệu (DATA GOVERNANCE)	57 Lý Thường Kiệt, Hoan Kiem, Ha Noi	Ngân hàng TMCP Tiên Phong | TPBank 	https://itviec.com/viec-lam-it/cvc-cvcc-cv-quan-tri-du-lieu-data-governance-ngan-hang-tmcp-tien-phong-tpbank-1036?lab_feature=preview_jd_page
Snr Backend Engineer – Hotels, Remote	Remote, District 1, Ho Chi Minh	Wego.com	https://itviec.com/viec-lam-it/snr-backend-engineer-hotels-remote-wego-com-2559?lab_feature=preview_jd_page
Snr Backend Engineer – Hotels, Remote	Remote, Cau Giay, Ha Noi	Wego.com	https://itviec.com/viec-lam-it/snr-backend-engineer-hotels-remote-wego-com-2559?lab_feature=preview_jd_page
Software engineer/Team Leader	41A Ly Thai To , Hoan Kiem, Ha Noi	Ngân hàng Xây Dựng | CBBank	https://itviec.com/viec-lam-it/software-engineer-team-leader-ngan-hang-xay-dung-cbbank-5249?lab_feature=preview_jd_page
